"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"541","103",541,"103.5","ft.B","32","150","sem",""
"542","37",542,"37.5","ft.B","16","150","com",""
"543","11",543,"11.5","cg.B","24","50","com",""
"544","32",544,"32.5","cg.B","1","150","com",""
"545","31",545,"31.5","ft.B","1","150","com",""
"546","12",546,"12.5","lu.B","24","50","com",""
"547","91",547,"91.5","ft.B","1","150","sem",""
"548","94",548,"94.5","ft.B","8","150","sem",""
"549","30",549,"30.5","lu.B","32","100","com",""
"550","108",550,"108.5","lu.B","1","200","sem",""
"551","2",551,"2.5","cg.B","1","50","com",""
"552","3",552,"3.5","lu.B","1","50","com",""
"553","55",553,"55.5","ft.B","24","200","com",""
"554","62",554,"62.5","cg.B","1","50","sem",""
"555","18",555,"18.5","lu.B","1","100","com",""
"556","42",556,"42.5","lu.B","24","150","com",""
"557","38",557,"38.5","cg.B","16","150","com",""
"558","39",558,"39.5","lu.B","16","150","com",""
"559","8",559,"8.5","cg.B","16","50","com",""
"560","60",560,"60.5","lu.B","32","200","com",""
"561","115",561,"115.5","ft.B","24","200","sem",""
"562","101",562,"101.5","cg.B","24","150","sem",""
"563","15",563,"15.5","lu.B","32","50","com",""
"564","25",564,"25.5","ft.B","24","100","com",""
"565","6",565,"6.5","lu.B","8","50","com",""
"566","81",566,"81.5","lu.B","8","100","sem",""
"567","66",567,"66.5","lu.B","8","50","sem",""
"568","114",568,"114.5","lu.B","16","200","sem",""
"569","95",569,"95.5","cg.B","8","150","sem",""
"570","98",570,"98.5","cg.B","16","150","sem",""
"571","85",571,"85.5","ft.B","24","100","sem",""
"572","116",572,"116.5","cg.B","24","200","sem",""
"573","84",573,"84.5","lu.B","16","100","sem",""
"574","88",574,"88.5","ft.B","32","100","sem",""
"575","119",575,"119.5","cg.B","32","200","sem",""
"576","33",576,"33.5","lu.B","1","150","com",""
"577","65",577,"65.5","cg.B","8","50","sem",""
"578","74",578,"74.5","cg.B","32","50","sem",""
"579","71",579,"71.5","cg.B","24","50","sem",""
"580","110",580,"110.5","cg.B","8","200","sem",""
"581","104",581,"104.5","cg.B","32","150","sem",""
"582","20",582,"20.5","cg.B","8","100","com",""
"583","7",583,"7.5","ft.B","16","50","com",""
"584","93",584,"93.5","lu.B","1","150","sem",""
"585","53",585,"53.5","cg.B","16","200","com",""
"586","29",586,"29.5","cg.B","32","100","com",""
"587","72",587,"72.5","lu.B","24","50","sem",""
"588","77",588,"77.5","cg.B","1","100","sem",""
"589","112",589,"112.5","ft.B","16","200","sem",""
"590","52",590,"52.5","ft.B","16","200","com",""
"591","100",591,"100.5","ft.B","24","150","sem",""
"592","75",592,"75.5","lu.B","32","50","sem",""
"593","35",593,"35.5","cg.B","8","150","com",""
"594","16",594,"16.5","ft.B","1","100","com",""
"595","36",595,"36.5","lu.B","8","150","com",""
"596","79",596,"79.5","ft.B","8","100","sem",""
"597","5",597,"5.5","cg.B","8","50","com",""
"598","40",598,"40.5","ft.B","24","150","com",""
"599","61",599,"61.5","ft.B","1","50","sem",""
"600","73",600,"73.5","ft.B","32","50","sem",""
"601","117",601,"117.6","lu.B","24","200","sem",""
"602","7",602,"7.6","ft.B","16","50","com",""
"603","55",603,"55.6","ft.B","24","200","com",""
"604","104",604,"104.6","cg.B","32","150","sem",""
"605","38",605,"38.6","cg.B","16","150","com",""
"606","113",606,"113.6","cg.B","16","200","sem",""
"607","79",607,"79.6","ft.B","8","100","sem",""
"608","105",608,"105.6","lu.B","32","150","sem",""
"609","14",609,"14.6","cg.B","32","50","com",""
"610","93",610,"93.6","lu.B","1","150","sem",""
"611","11",611,"11.6","cg.B","24","50","com",""
"612","6",612,"6.6","lu.B","8","50","com",""
"613","90",613,"90.6","lu.B","32","100","sem",""
"614","112",614,"112.6","ft.B","16","200","sem",""
"615","92",615,"92.6","cg.B","1","150","sem",""
"616","31",616,"31.6","ft.B","1","150","com",""
"617","3",617,"3.6","lu.B","1","50","com",""
"618","18",618,"18.6","lu.B","1","100","com",""
"619","107",619,"107.6","cg.B","1","200","sem",""
"620","65",620,"65.6","cg.B","8","50","sem",""
"621","87",621,"87.6","lu.B","24","100","sem",""
"622","54",622,"54.6","lu.B","16","200","com",""
"623","81",623,"81.6","lu.B","8","100","sem",""
"624","2",624,"2.6","cg.B","1","50","com",""
"625","75",625,"75.6","lu.B","32","50","sem",""
"626","97",626,"97.6","ft.B","16","150","sem",""
"627","22",627,"22.6","ft.B","16","100","com",""
"628","13",628,"13.6","ft.B","32","50","com",""
"629","51",629,"51.6","lu.B","8","200","com",""
"630","12",630,"12.6","lu.B","24","50","com",""
"631","101",631,"101.6","cg.B","24","150","sem",""
"632","25",632,"25.6","ft.B","24","100","com",""
"633","39",633,"39.6","lu.B","16","150","com",""
"634","56",634,"56.6","cg.B","24","200","com",""
"635","17",635,"17.6","cg.B","1","100","com",""
"636","61",636,"61.6","ft.B","1","50","sem",""
"637","19",637,"19.6","ft.B","8","100","com",""
"638","53",638,"53.6","cg.B","16","200","com",""
"639","77",639,"77.6","cg.B","1","100","sem",""
"640","60",640,"60.6","lu.B","32","200","com",""
"641","1",641,"1.6","ft.B","1","50","com",""
"642","52",642,"52.6","ft.B","16","200","com",""
"643","78",643,"78.6","lu.B","1","100","sem",""
"644","96",644,"96.6","lu.B","8","150","sem",""
"645","111",645,"111.6","lu.B","8","200","sem",""
"646","114",646,"114.6","lu.B","16","200","sem",""
"647","9",647,"9.6","lu.B","16","50","com",""
"648","23",648,"23.6","cg.B","16","100","com",""
"649","47",649,"47.6","cg.B","1","200","com",""
"650","102",650,"102.6","lu.B","24","150","sem",""
"651","73",651,"73.6","ft.B","32","50","sem",""
"652","68",652,"68.6","cg.B","16","50","sem",""
"653","59",653,"59.6","cg.B","32","200","com",""
"654","28",654,"28.6","ft.B","32","100","com",""
"655","33",655,"33.6","lu.B","1","150","com",""
"656","109",656,"109.6","ft.B","8","200","sem",""
"657","69",657,"69.6","lu.B","16","50","sem",""
"658","15",658,"15.6","lu.B","32","50","com",""
"659","45",659,"45.6","lu.B","32","150","com",""
"660","30",660,"30.6","lu.B","32","100","com",""
"661","82",661,"82.6","ft.B","16","100","sem",""
"662","27",662,"27.6","lu.B","24","100","com",""
"663","84",663,"84.6","lu.B","16","100","sem",""
"664","85",664,"85.6","ft.B","24","100","sem",""
"665","115",665,"115.6","ft.B","24","200","sem",""
"666","110",666,"110.6","cg.B","8","200","sem",""
"667","120",667,"120.6","lu.B","32","200","sem",""
"668","94",668,"94.6","ft.B","8","150","sem",""
"669","57",669,"57.6","lu.B","24","200","com",""
"670","98",670,"98.6","cg.B","16","150","sem",""
"671","62",671,"62.6","cg.B","1","50","sem",""
"672","108",672,"108.6","lu.B","1","200","sem",""
"673","119",673,"119.6","cg.B","32","200","sem",""
"674","80",674,"80.6","cg.B","8","100","sem",""
"675","64",675,"64.6","ft.B","8","50","sem",""
"676","16",676,"16.6","ft.B","1","100","com",""
"677","106",677,"106.6","ft.B","1","200","sem",""
"678","86",678,"86.6","cg.B","24","100","sem",""
"679","95",679,"95.6","cg.B","8","150","sem",""
"680","76",680,"76.6","ft.B","1","100","sem",""
"681","46",681,"46.6","ft.B","1","200","com",""
"682","32",682,"32.6","cg.B","1","150","com",""
"683","29",683,"29.6","cg.B","32","100","com",""
"684","49",684,"49.6","ft.B","8","200","com",""
"685","118",685,"118.6","ft.B","32","200","sem",""
"686","37",686,"37.6","ft.B","16","150","com",""
"687","44",687,"44.6","cg.B","32","150","com",""
"688","35",688,"35.6","cg.B","8","150","com",""
"689","74",689,"74.6","cg.B","32","50","sem",""
"690","20",690,"20.6","cg.B","8","100","com",""
"691","103",691,"103.6","ft.B","32","150","sem",""
"692","24",692,"24.6","lu.B","16","100","com",""
"693","88",693,"88.6","ft.B","32","100","sem",""
"694","63",694,"63.6","lu.B","1","50","sem",""
"695","67",695,"67.6","ft.B","16","50","sem",""
"696","5",696,"5.6","cg.B","8","50","com",""
"697","72",697,"72.6","lu.B","24","50","sem",""
"698","50",698,"50.6","cg.B","8","200","com",""
"699","26",699,"26.6","cg.B","24","100","com",""
"700","4",700,"4.6","ft.B","8","50","com",""
"701","21",701,"21.6","lu.B","8","100","com",""
"702","48",702,"48.6","lu.B","1","200","com",""
"703","99",703,"99.6","lu.B","16","150","sem",""
"704","100",704,"100.6","ft.B","24","150","sem",""
"705","10",705,"10.6","ft.B","24","50","com",""
"706","42",706,"42.6","lu.B","24","150","com",""
"707","40",707,"40.6","ft.B","24","150","com",""
"708","41",708,"41.6","cg.B","24","150","com",""
"709","71",709,"71.6","cg.B","24","50","sem",""
"710","34",710,"34.6","ft.B","8","150","com",""
"711","116",711,"116.6","cg.B","24","200","sem",""
"712","36",712,"36.6","lu.B","8","150","com",""
"713","58",713,"58.6","ft.B","32","200","com",""
"714","91",714,"91.6","ft.B","1","150","sem",""
"715","8",715,"8.6","cg.B","16","50","com",""
"716","43",716,"43.6","ft.B","32","150","com",""
"717","66",717,"66.6","lu.B","8","50","sem",""
"718","89",718,"89.6","cg.B","32","100","sem",""
"719","70",719,"70.6","ft.B","24","50","sem",""
"720","83",720,"83.6","cg.B","16","100","sem",""
"721","88",721,"88.7","ft.B","32","100","sem",""
"722","7",722,"7.7","ft.B","16","50","com",""
"723","79",723,"79.7","ft.B","8","100","sem",""
"724","14",724,"14.7","cg.B","32","50","com",""
"725","97",725,"97.7","ft.B","16","150","sem",""
"726","5",726,"5.7","cg.B","8","50","com",""
"727","71",727,"71.7","cg.B","24","50","sem",""
"728","77",728,"77.7","cg.B","1","100","sem",""
"729","94",729,"94.7","ft.B","8","150","sem",""
"730","11",730,"11.7","cg.B","24","50","com",""
"731","119",731,"119.7","cg.B","32","200","sem",""
"732","61",732,"61.7","ft.B","1","50","sem",""
"733","42",733,"42.7","lu.B","24","150","com",""
"734","108",734,"108.7","lu.B","1","200","sem",""
"735","25",735,"25.7","ft.B","24","100","com",""
"736","111",736,"111.7","lu.B","8","200","sem",""
"737","44",737,"44.7","cg.B","32","150","com",""
"738","91",738,"91.7","ft.B","1","150","sem",""
"739","83",739,"83.7","cg.B","16","100","sem",""
"740","50",740,"50.7","cg.B","8","200","com",""
"741","100",741,"100.7","ft.B","24","150","sem",""
"742","104",742,"104.7","cg.B","32","150","sem",""
"743","62",743,"62.7","cg.B","1","50","sem",""
"744","106",744,"106.7","ft.B","1","200","sem",""
"745","74",745,"74.7","cg.B","32","50","sem",""
"746","114",746,"114.7","lu.B","16","200","sem",""
"747","101",747,"101.7","cg.B","24","150","sem",""
"748","69",748,"69.7","lu.B","16","50","sem",""
"749","68",749,"68.7","cg.B","16","50","sem",""
"750","33",750,"33.7","lu.B","1","150","com",""
"751","67",751,"67.7","ft.B","16","50","sem",""
"752","58",752,"58.7","ft.B","32","200","com",""
"753","28",753,"28.7","ft.B","32","100","com",""
"754","110",754,"110.7","cg.B","8","200","sem",""
"755","9",755,"9.7","lu.B","16","50","com",""
"756","112",756,"112.7","ft.B","16","200","sem",""
"757","116",757,"116.7","cg.B","24","200","sem",""
"758","53",758,"53.7","cg.B","16","200","com",""
"759","36",759,"36.7","lu.B","8","150","com",""
"760","29",760,"29.7","cg.B","32","100","com",""
"761","52",761,"52.7","ft.B","16","200","com",""
"762","87",762,"87.7","lu.B","24","100","sem",""
"763","66",763,"66.7","lu.B","8","50","sem",""
"764","86",764,"86.7","cg.B","24","100","sem",""
"765","19",765,"19.7","ft.B","8","100","com",""
"766","78",766,"78.7","lu.B","1","100","sem",""
"767","18",767,"18.7","lu.B","1","100","com",""
"768","118",768,"118.7","ft.B","32","200","sem",""
"769","15",769,"15.7","lu.B","32","50","com",""
"770","10",770,"10.7","ft.B","24","50","com",""
"771","1",771,"1.7","ft.B","1","50","com",""
"772","32",772,"32.7","cg.B","1","150","com",""
"773","47",773,"47.7","cg.B","1","200","com",""
"774","38",774,"38.7","cg.B","16","150","com",""
"775","76",775,"76.7","ft.B","1","100","sem",""
"776","72",776,"72.7","lu.B","24","50","sem",""
"777","51",777,"51.7","lu.B","8","200","com",""
"778","31",778,"31.7","ft.B","1","150","com",""
"779","26",779,"26.7","cg.B","24","100","com",""
"780","2",780,"2.7","cg.B","1","50","com",""
"781","54",781,"54.7","lu.B","16","200","com",""
"782","70",782,"70.7","ft.B","24","50","sem",""
"783","89",783,"89.7","cg.B","32","100","sem",""
"784","109",784,"109.7","ft.B","8","200","sem",""
"785","90",785,"90.7","lu.B","32","100","sem",""
"786","40",786,"40.7","ft.B","24","150","com",""
"787","46",787,"46.7","ft.B","1","200","com",""
"788","85",788,"85.7","ft.B","24","100","sem",""
"789","43",789,"43.7","ft.B","32","150","com",""
"790","8",790,"8.7","cg.B","16","50","com",""
"791","92",791,"92.7","cg.B","1","150","sem",""
"792","12",792,"12.7","lu.B","24","50","com",""
"793","24",793,"24.7","lu.B","16","100","com",""
"794","23",794,"23.7","cg.B","16","100","com",""
"795","73",795,"73.7","ft.B","32","50","sem",""
"796","22",796,"22.7","ft.B","16","100","com",""
"797","65",797,"65.7","cg.B","8","50","sem",""
"798","80",798,"80.7","cg.B","8","100","sem",""
"799","49",799,"49.7","ft.B","8","200","com",""
"800","4",800,"4.7","ft.B","8","50","com",""
"801","41",801,"41.7","cg.B","24","150","com",""
"802","3",802,"3.7","lu.B","1","50","com",""
"803","98",803,"98.7","cg.B","16","150","sem",""
"804","35",804,"35.7","cg.B","8","150","com",""
"805","48",805,"48.7","lu.B","1","200","com",""
"806","45",806,"45.7","lu.B","32","150","com",""
"807","103",807,"103.7","ft.B","32","150","sem",""
"808","117",808,"117.7","lu.B","24","200","sem",""
"809","16",809,"16.7","ft.B","1","100","com",""
"810","56",810,"56.7","cg.B","24","200","com",""
"811","82",811,"82.7","ft.B","16","100","sem",""
"812","37",812,"37.7","ft.B","16","150","com",""
"813","59",813,"59.7","cg.B","32","200","com",""
"814","17",814,"17.7","cg.B","1","100","com",""
"815","13",815,"13.7","ft.B","32","50","com",""
"816","75",816,"75.7","lu.B","32","50","sem",""
"817","107",817,"107.7","cg.B","1","200","sem",""
"818","84",818,"84.7","lu.B","16","100","sem",""
"819","6",819,"6.7","lu.B","8","50","com",""
"820","102",820,"102.7","lu.B","24","150","sem",""
"821","39",821,"39.7","lu.B","16","150","com",""
"822","95",822,"95.7","cg.B","8","150","sem",""
"823","105",823,"105.7","lu.B","32","150","sem",""
"824","27",824,"27.7","lu.B","24","100","com",""
"825","81",825,"81.7","lu.B","8","100","sem",""
"826","96",826,"96.7","lu.B","8","150","sem",""
"827","93",827,"93.7","lu.B","1","150","sem",""
"828","60",828,"60.7","lu.B","32","200","com",""
"829","34",829,"34.7","ft.B","8","150","com",""
"830","120",830,"120.7","lu.B","32","200","sem",""
"831","64",831,"64.7","ft.B","8","50","sem",""
"832","99",832,"99.7","lu.B","16","150","sem",""
"833","55",833,"55.7","ft.B","24","200","com",""
"834","20",834,"20.7","cg.B","8","100","com",""
"835","115",835,"115.7","ft.B","24","200","sem",""
"836","57",836,"57.7","lu.B","24","200","com",""
"837","21",837,"21.7","lu.B","8","100","com",""
"838","113",838,"113.7","cg.B","16","200","sem",""
"839","30",839,"30.7","lu.B","32","100","com",""
"840","63",840,"63.7","lu.B","1","50","sem",""
"841","11",841,"11.8","cg.B","24","50","com",""
"842","9",842,"9.8","lu.B","16","50","com",""
"843","80",843,"80.8","cg.B","8","100","sem",""
"844","53",844,"53.8","cg.B","16","200","com",""
"845","120",845,"120.8","lu.B","32","200","sem",""
"846","6",846,"6.8","lu.B","8","50","com",""
"847","52",847,"52.8","ft.B","16","200","com",""
"848","98",848,"98.8","cg.B","16","150","sem",""
"849","63",849,"63.8","lu.B","1","50","sem",""
"850","10",850,"10.8","ft.B","24","50","com",""
"851","113",851,"113.8","cg.B","16","200","sem",""
"852","3",852,"3.8","lu.B","1","50","com",""
"853","30",853,"30.8","lu.B","32","100","com",""
"854","62",854,"62.8","cg.B","1","50","sem",""
"855","29",855,"29.8","cg.B","32","100","com",""
"856","86",856,"86.8","cg.B","24","100","sem",""
"857","8",857,"8.8","cg.B","16","50","com",""
"858","93",858,"93.8","lu.B","1","150","sem",""
"859","4",859,"4.8","ft.B","8","50","com",""
"860","57",860,"57.8","lu.B","24","200","com",""
"861","117",861,"117.8","lu.B","24","200","sem",""
"862","48",862,"48.8","lu.B","1","200","com",""
"863","27",863,"27.8","lu.B","24","100","com",""
"864","64",864,"64.8","ft.B","8","50","sem",""
"865","22",865,"22.8","ft.B","16","100","com",""
"866","14",866,"14.8","cg.B","32","50","com",""
"867","91",867,"91.8","ft.B","1","150","sem",""
"868","110",868,"110.8","cg.B","8","200","sem",""
"869","66",869,"66.8","lu.B","8","50","sem",""
"870","47",870,"47.8","cg.B","1","200","com",""
"871","38",871,"38.8","cg.B","16","150","com",""
"872","32",872,"32.8","cg.B","1","150","com",""
"873","99",873,"99.8","lu.B","16","150","sem",""
"874","119",874,"119.8","cg.B","32","200","sem",""
"875","97",875,"97.8","ft.B","16","150","sem",""
"876","31",876,"31.8","ft.B","1","150","com",""
"877","28",877,"28.8","ft.B","32","100","com",""
"878","65",878,"65.8","cg.B","8","50","sem",""
"879","67",879,"67.8","ft.B","16","50","sem",""
"880","70",880,"70.8","ft.B","24","50","sem",""
"881","100",881,"100.8","ft.B","24","150","sem",""
"882","40",882,"40.8","ft.B","24","150","com",""
"883","45",883,"45.8","lu.B","32","150","com",""
"884","39",884,"39.8","lu.B","16","150","com",""
"885","88",885,"88.8","ft.B","32","100","sem",""
"886","34",886,"34.8","ft.B","8","150","com",""
"887","87",887,"87.8","lu.B","24","100","sem",""
"888","19",888,"19.8","ft.B","8","100","com",""
"889","5",889,"5.8","cg.B","8","50","com",""
"890","114",890,"114.8","lu.B","16","200","sem",""
"891","109",891,"109.8","ft.B","8","200","sem",""
"892","25",892,"25.8","ft.B","24","100","com",""
"893","41",893,"41.8","cg.B","24","150","com",""
"894","24",894,"24.8","lu.B","16","100","com",""
"895","20",895,"20.8","cg.B","8","100","com",""
"896","56",896,"56.8","cg.B","24","200","com",""
"897","54",897,"54.8","lu.B","16","200","com",""
"898","81",898,"81.8","lu.B","8","100","sem",""
"899","83",899,"83.8","cg.B","16","100","sem",""
"900","82",900,"82.8","ft.B","16","100","sem",""
"901","111",901,"111.8","lu.B","8","200","sem",""
"902","90",902,"90.8","lu.B","32","100","sem",""
"903","104",903,"104.8","cg.B","32","150","sem",""
"904","108",904,"108.8","lu.B","1","200","sem",""
"905","36",905,"36.8","lu.B","8","150","com",""
"906","16",906,"16.8","ft.B","1","100","com",""
"907","7",907,"7.8","ft.B","16","50","com",""
"908","101",908,"101.8","cg.B","24","150","sem",""
"909","107",909,"107.8","cg.B","1","200","sem",""
"910","75",910,"75.8","lu.B","32","50","sem",""
"911","37",911,"37.8","ft.B","16","150","com",""
"912","96",912,"96.8","lu.B","8","150","sem",""
"913","18",913,"18.8","lu.B","1","100","com",""
"914","106",914,"106.8","ft.B","1","200","sem",""
"915","12",915,"12.8","lu.B","24","50","com",""
"916","89",916,"89.8","cg.B","32","100","sem",""
"917","13",917,"13.8","ft.B","32","50","com",""
"918","79",918,"79.8","ft.B","8","100","sem",""
"919","59",919,"59.8","cg.B","32","200","com",""
"920","72",920,"72.8","lu.B","24","50","sem",""
"921","50",921,"50.8","cg.B","8","200","com",""
"922","26",922,"26.8","cg.B","24","100","com",""
"923","33",923,"33.8","lu.B","1","150","com",""
"924","58",924,"58.8","ft.B","32","200","com",""
"925","44",925,"44.8","cg.B","32","150","com",""
"926","74",926,"74.8","cg.B","32","50","sem",""
"927","115",927,"115.8","ft.B","24","200","sem",""
"928","69",928,"69.8","lu.B","16","50","sem",""
"929","77",929,"77.8","cg.B","1","100","sem",""
"930","92",930,"92.8","cg.B","1","150","sem",""
