region,file,codeline,thread,metric,value
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37036060
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,46777
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94590333
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37244914
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45395
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,108866136
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,39966585
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,55092
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,110728811
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41970655
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,53153
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,93840772
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37028179
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,41226
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109320025
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,42113454
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,52606
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94238306
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,38282157
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42498
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94006607
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36937145
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42937
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109871886
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40022286
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,54327
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94094185
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35775336
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42486
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94396827
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37280724
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43384
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94238386
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,38282166
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42508
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109320116
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,42113465
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,52609
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,108687641
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40742636
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,57681
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,96225777
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37036069
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,46785
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,108866211
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,39966592
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,55095
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94590497
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37244924
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45412
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,93840947
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37028190
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,41235
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,110728874
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41970665
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,53153
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94006739
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36937156
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42947
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109871970
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40022293
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,54329
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,110595955
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41866004
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,53937
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109083123
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40486718
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,57896
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94094404
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35775350
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42497
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94419945
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35809928
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,39383
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,111525588
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41333879
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,84490
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109253288
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41346783
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,55464
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94396874
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37280732
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43385
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94748598
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37185179
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45348
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94133855
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37443581
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43069
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94411693
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,38139496
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45284
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94581008
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36398103
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45644
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94801649
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37502022
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,44933
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109210382
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40944398
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,54184
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94482183
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36696886
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,40608
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94329290
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35408229
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43679
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,95052981
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,34741294
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43638
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94003274
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37076300
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42622
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94530257
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36074582
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,47024
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,95315696
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35459790
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,40295
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,93996209
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35041855
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,71410
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109210557
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40944411
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,54198
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94482225
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36696894
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,40610
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,111525937
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41333942
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,84574
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109083467
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40486790
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,58014
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94329452
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35408242
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43692
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,95053044
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,34741305
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43639
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94530322
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36074589
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,47027
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94003407
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37076313
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,42634
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,95315874
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35459802
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,40309
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,93996267
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35041863
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,71411
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109253847
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41346880
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,55654
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94581184
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36398142
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45674
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109083601
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,40486800
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,58024
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,111525997
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41333954
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,84576
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94134252
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37443650
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43194
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94748883
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37185231
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45431
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94412034
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,38139567
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45377
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94802037
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37502092
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45063
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109253906
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41346890
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,55659
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94581272
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,36398154
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45679
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94134364
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37443660
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,43199
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94748996
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37185242
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45438
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94412160
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,38139578
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45387
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94802120
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,37502102
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,45065
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,110596450
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41866084
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,54095
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94420108
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35809976
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,39422
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,110596606
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,41866097
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,54105
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,94420172
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,35809985
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,39424
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,108964353
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,42773793
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,55988
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,108964741
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,42773857
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,56073
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,108964810
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,42773867
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,56079
omp_implicit_barrier_,ft.f,233,8,PAPI_L2_TCA,109509766
omp_implicit_barrier_,ft.f,233,9,PAPI_L2_DCM,42589722
omp_implicit_barrier_,ft.f,233,10,PAPI_L2_ICM,53426
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109211344
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,40944533
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,54437
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94482884
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36697003
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,40805
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94420805
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,35810094
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,39608
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,110597482
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,41866261
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,54367
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94330363
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,35408416
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,43944
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94095315
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,35775489
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,42765
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,95053599
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,34741424
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,43799
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94397365
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37280841
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,43506
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94004221
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37076463
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,42861
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94530874
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36074677
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,47195
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,96226759
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37036240
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,47057
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,108688172
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,40742750
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,57813
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109872620
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,40022408
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,54516
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94007586
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36937357
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,43182
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,108866865
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,39966701
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,55270
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94591318
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37245080
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,45639
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,93841695
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37028315
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,41429
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,110729541
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,41970799
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,53321
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109510339
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,42589776
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,53604
omp_do_,ft.f,648,8,PAPI_L2_TCA,94397801
omp_do_,ft.f,648,9,PAPI_L2_DCM,37280877
omp_do_,ft.f,648,10,PAPI_L2_ICM,43611
omp_do_,ft.f,648,8,PAPI_L2_TCA,94007773
omp_do_,ft.f,648,9,PAPI_L2_DCM,36937387
omp_do_,ft.f,648,10,PAPI_L2_ICM,43221
omp_do_,ft.f,648,8,PAPI_L2_TCA,94591731
omp_do_,ft.f,648,9,PAPI_L2_DCM,37245127
omp_do_,ft.f,648,10,PAPI_L2_ICM,45744
omp_do_,ft.f,648,8,PAPI_L2_TCA,109872994
omp_do_,ft.f,648,9,PAPI_L2_DCM,40022449
omp_do_,ft.f,648,10,PAPI_L2_ICM,54612
omp_do_,ft.f,648,8,PAPI_L2_TCA,96227143
omp_do_,ft.f,648,9,PAPI_L2_DCM,37036283
omp_do_,ft.f,648,10,PAPI_L2_ICM,47140
omp_do_,ft.f,648,8,PAPI_L2_TCA,108688370
omp_do_,ft.f,648,9,PAPI_L2_DCM,40742784
omp_do_,ft.f,648,10,PAPI_L2_ICM,57865
omp_do_,ft.f,648,8,PAPI_L2_TCA,94095444
omp_do_,ft.f,648,9,PAPI_L2_DCM,35775520
omp_do_,ft.f,648,10,PAPI_L2_ICM,42777
omp_do_,ft.f,648,8,PAPI_L2_TCA,108867028
omp_do_,ft.f,648,9,PAPI_L2_DCM,39966725
omp_do_,ft.f,648,10,PAPI_L2_ICM,55300
omp_do_,ft.f,648,8,PAPI_L2_TCA,94483177
omp_do_,ft.f,648,9,PAPI_L2_DCM,36697035
omp_do_,ft.f,648,10,PAPI_L2_ICM,40868
omp_do_,ft.f,648,8,PAPI_L2_TCA,94004679
omp_do_,ft.f,648,9,PAPI_L2_DCM,37076507
omp_do_,ft.f,648,10,PAPI_L2_ICM,42963
omp_do_,ft.f,648,8,PAPI_L2_TCA,109211612
omp_do_,ft.f,648,9,PAPI_L2_DCM,40944577
omp_do_,ft.f,648,10,PAPI_L2_ICM,54508
omp_do_,ft.f,648,8,PAPI_L2_TCA,110729915
omp_do_,ft.f,648,9,PAPI_L2_DCM,41970840
omp_do_,ft.f,648,10,PAPI_L2_ICM,53404
omp_do_,ft.f,648,8,PAPI_L2_TCA,94531037
omp_do_,ft.f,648,9,PAPI_L2_DCM,36074707
omp_do_,ft.f,648,10,PAPI_L2_ICM,47225
omp_do_,ft.f,648,8,PAPI_L2_TCA,93841886
omp_do_,ft.f,648,9,PAPI_L2_DCM,37028343
omp_do_,ft.f,648,10,PAPI_L2_ICM,41479
omp_do_,ft.f,648,8,PAPI_L2_TCA,94421071
omp_do_,ft.f,648,9,PAPI_L2_DCM,35810137
omp_do_,ft.f,648,10,PAPI_L2_ICM,39672
omp_do_,ft.f,648,8,PAPI_L2_TCA,110597796
omp_do_,ft.f,648,9,PAPI_L2_DCM,41866302
omp_do_,ft.f,648,10,PAPI_L2_ICM,54445
omp_do_,ft.f,648,8,PAPI_L2_TCA,95053961
omp_do_,ft.f,648,9,PAPI_L2_DCM,34741463
omp_do_,ft.f,648,10,PAPI_L2_ICM,43885
omp_do_,ft.f,648,8,PAPI_L2_TCA,94330583
omp_do_,ft.f,648,9,PAPI_L2_DCM,35408446
omp_do_,ft.f,648,10,PAPI_L2_ICM,44000
omp_do_,ft.f,648,8,PAPI_L2_TCA,109340499
omp_do_,ft.f,648,9,PAPI_L2_DCM,40707606
omp_do_,ft.f,648,10,PAPI_L2_ICM,53205
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109006514
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,42987012
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,52555
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109007031
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,42987070
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,52732
omp_do_,ft.f,648,8,PAPI_L2_TCA,109340915
omp_do_,ft.f,648,9,PAPI_L2_DCM,40707642
omp_do_,ft.f,648,10,PAPI_L2_ICM,53214
omp_do_,ft.f,648,8,PAPI_L2_TCA,109320975
omp_do_,ft.f,648,9,PAPI_L2_DCM,42113671
omp_do_,ft.f,648,10,PAPI_L2_ICM,52864
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94802863
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37502251
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,45256
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,108965856
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,42774009
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,56381
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94803228
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37502295
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,45318
omp_do_,ft.f,648,8,PAPI_L2_TCA,109321377
omp_do_,ft.f,648,9,PAPI_L2_DCM,42113722
omp_do_,ft.f,648,10,PAPI_L2_ICM,52967
omp_do_,ft.f,648,8,PAPI_L2_TCA,94211525
omp_do_,ft.f,648,9,PAPI_L2_DCM,36698610
omp_do_,ft.f,648,10,PAPI_L2_ICM,43247
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,108966269
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,42774052
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,56499
omp_do_,ft.f,648,8,PAPI_L2_TCA,94211811
omp_do_,ft.f,648,9,PAPI_L2_DCM,36698638
omp_do_,ft.f,648,10,PAPI_L2_ICM,43276
omp_do_,ft.f,648,8,PAPI_L2_TCA,93733186
omp_do_,ft.f,648,9,PAPI_L2_DCM,36160904
omp_do_,ft.f,648,10,PAPI_L2_ICM,48532
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94063962
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36258444
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,43828
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109250536
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,41494435
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,52877
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,93996625
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,35041981
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,71516
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,111528001
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,41334407
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,85194
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,109201053
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,42356959
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,52241
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,95317587
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,35460067
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,40951
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,93733673
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36160958
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,48675
omp_do_,ft.f,648,8,PAPI_L2_TCA,109084849
omp_do_,ft.f,648,9,PAPI_L2_DCM,40487063
omp_do_,ft.f,648,10,PAPI_L2_ICM,58443
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94239098
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,38282321
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,42706
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94064212
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36258499
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,43896
omp_do_,ft.f,648,8,PAPI_L2_TCA,94135484
omp_do_,ft.f,648,9,PAPI_L2_DCM,37443893
omp_do_,ft.f,648,10,PAPI_L2_ICM,43573
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94749595
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,37185398
omp_parallel_,ft.f,648,10,PAPI_L2_ICM,45601
omp_parallel_,ft.f,648,8,PAPI_L2_TCA,94582299
omp_parallel_,ft.f,648,9,PAPI_L2_DCM,36398392
