State, zero, S, 4664.859340, 4664.876474, 0.017134, 1.000000, !$omp do @ft.f:862, 138789822, 44627542, 37729, 1955681, 56078, 138789966, 44627609, 37734, 1955681, 56078
State, zero, S, 4664.876474, 4664.890194, 0.013720, 2.000000, !$omp implicit barrier @ft.f:869, 138789966, 44627609, 37734, 1955681, 56078, 138790021, 44627613, 37734, 1955681, 56078
State, zero, S, 4664.890194, 4664.898483, 0.008289, 1.000000, !$omp do @ft.f:862, 138790021, 44627613, 37734, 1955681, 56078, 138790052, 44627615, 37735, 1955681, 56078
State, zero, S, 4664.898483, 4664.904233, 0.005750, 0.000000, !$omp parallel @ft.f:862, 138790052, 44627615, 37735, 1955681, 56078, 138790072, 44627617, 37736, 1955681, 56078
State, zero, S, 4665.209606, 4665.222510, 0.012904, 0.000000, !$omp parallel @ft.f:222, 138792928, 44628073, 38583, 1959679, 56078, 138793112, 44628115, 38627, 1959679, 56078
State, zero, S, 4665.222510, 4798.679437, 133.456927, 1.000000, !$omp do @ft.f:222, 138793112, 44628115, 38627, 1959679, 56078, 139703604, 45219847, 38831, 2015503, 56078
State, zero, S, 4798.679437, 4838.469240, 39.789803, 2.000000, !$omp implicit barrier @ft.f:231, 139703604, 45219847, 38831, 2015503, 56078, 139704161, 45220053, 39049, 2020122, 56078
State, zero, S, 4838.469240, 4838.537805, 0.068565, 1.000000, !$omp do @ft.f:222, 139704161, 45220053, 39049, 2020122, 56078, 139704416, 45220113, 39153, 2020122, 56078
State, zero, S, 4838.537805, 4838.545938, 0.008133, 0.000000, !$omp parallel @ft.f:222, 139704416, 45220113, 39153, 2020122, 56078, 139704503, 45220121, 39160, 2020122, 56078
State, zero, S, 4838.667231, 4838.678409, 0.011178, 0.000000, !$omp parallel @ft.f:631, 139705572, 45220377, 39491, 2020122, 56078, 139705708, 45220396, 39517, 2020122, 56078
State, zero, S, 4838.678409, 5024.384777, 185.706368, 1.000000, !$omp do @ft.f:631, 139705708, 45220396, 39517, 2020122, 56078, 147355189, 47680936, 40498, 2100624, 56078
State, zero, S, 5024.384777, 5026.322843, 1.938066, 2.000000, !$omp implicit barrier @ft.f:649, 147355189, 47680936, 40498, 2100624, 56078, 147355549, 47681053, 40662, 2100624, 56078
State, zero, S, 5026.322843, 5026.330642, 0.007799, 1.000000, !$omp do @ft.f:631, 147355549, 47681053, 40662, 2100624, 56078, 147355615, 47681083, 40667, 2100624, 56078
State, zero, S, 5026.330642, 5026.337612, 0.006970, 0.000000, !$omp parallel @ft.f:631, 147355615, 47681083, 40667, 2100624, 56078, 147355657, 47681093, 40681, 2100624, 56078
State, zero, S, 5030.964485, 5030.976090, 0.011605, 0.000000, !$omp parallel @ft.f:586, 147356570, 47681306, 40982, 2100624, 56078, 147356727, 47681325, 41010, 2100624, 56078
State, zero, S, 5030.976090, 5215.275461, 184.299371, 1.000000, !$omp do @ft.f:586, 147356727, 47681325, 41010, 2100624, 56078, 154999017, 50189376, 41682, 2180416, 56078
State, zero, S, 5215.275461, 5215.787990, 0.512529, 2.000000, !$omp implicit barrier @ft.f:604, 154999017, 50189376, 41682, 2180416, 56078, 154999253, 50189473, 41777, 2180416, 56078
State, zero, S, 5215.787990, 5215.796671, 0.008681, 1.000000, !$omp do @ft.f:586, 154999253, 50189473, 41777, 2180416, 56078, 154999366, 50189478, 41824, 2180416, 56078
State, zero, S, 5215.796671, 5215.804215, 0.007544, 0.000000, !$omp parallel @ft.f:586, 154999366, 50189478, 41824, 2180416, 56078, 154999408, 50189485, 41832, 2180416, 56078
State, zero, S, 5226.603574, 5226.620689, 0.017115, 0.000000, !$omp parallel @ft.f:540, 155000504, 50189759, 42224, 2188363, 56078, 155000850, 50189801, 42322, 2188363, 56078
State, zero, S, 5226.620689, 5453.490739, 226.870050, 1.000000, !$omp do @ft.f:540, 155000850, 50189801, 42322, 2188363, 56078, 166473095, 53636756, 43131, 2283733, 56078
State, zero, S, 5453.490739, 5517.757463, 64.266724, 2.000000, !$omp implicit barrier @ft.f:559, 166473095, 53636756, 43131, 2283733, 56078, 166473503, 53636953, 43306, 2288655, 56078
State, zero, S, 5517.757463, 5517.782821, 0.025358, 1.000000, !$omp do @ft.f:540, 166473503, 53636953, 43306, 2288655, 56078, 166473761, 53637022, 43389, 2288655, 56078
State, zero, S, 5517.782821, 5517.790178, 0.007357, 0.000000, !$omp parallel @ft.f:540, 166473761, 53637022, 43389, 2288655, 56078, 166473853, 53637032, 43396, 2288655, 56078
State, zero, S, 5528.469388, 5528.485503, 0.016115, 0.000000, !$omp parallel @ft.f:862, 166475253, 53637351, 43871, 2290036, 56078, 166475587, 53637385, 43974, 2290036, 56078
